year,cross_season_id,id
2016,86e89b7d-4f9c-4bc2-a05d-9741956ef6ba,56
2016,4c6d1a3e-46b3-4d6d-a2dc-ea1f95d962e5,57
2016,3042e81b-1d95-45b1-be25-034fe84d0f28,58
2016,a3ae9939-395c-4023-9451-569fafbc618f,59
2016,2d62a142-51f5-4ffd-a934-4b9aa627b107,60
2016,95f1eaef-7b65-4851-8276-a33c3995b2e6,61
2016,c77f9794-534a-447a-b1ec-97de301bce71,62
2016,cedeca4b-239a-459c-9204-590ecbbeaa3e,63
2016,e871bb01-464e-40a8-b5ab-40ff6728c1a7,64
2016,484a3386-4fd8-4bf6-bed9-1638f386f185,65
2016,e3521706-6731-4bee-b1f4-094a6c7674d3,66
2016,da538b76-7954-45ee-97b5-ee7d62f7a013,67
2016,1be7063e-c34b-4e83-817b-083a1cd4cdc9,68
2016,d1aa419d-83ac-4b7e-ba28-9a912c565bb5,69
2016,481b1e58-207b-4937-bd42-9a9edc058634,70
2016,2539e8e3-877d-4a5a-8829-47dda95c26a6,71
2016,faaa8846-72ad-4411-88a0-ddbe95b92ea9,72
2016,8d036592-12fe-4186-bcb3-ea91e3b55ea8,73
2016,eedf639b-d141-4637-b6d4-570ab49845b9,74
2016,2b3a0a3f-4698-44d5-a0a2-47f65c6a297c,75
2016,b374887a-4cee-42fa-b636-b4b1123ac4b5,76
2016,244f3eaf-df0c-408d-a65f-320341aa1a73,77
2016,292dac04-0354-448b-b23c-588e4869ed85,78
2016,cc0df067-4687-43bc-a00a-71e1fd070255,79
2016,c2997c7c-7a1a-4709-afba-e306a29912e4,80
2016,a2b38008-06bc-4071-94e7-a0bdd3a21b62,81
2016,bc361fc1-b502-42cf-86a2-93616f151b3f,82
2016,5ec566c0-c883-46e9-83bd-d9d7ed1c2d35,83
2016,98035976-4204-4abc-9296-998b7f790e57,84
2016,f558a539-d0e0-4187-b1b6-3a28db805be7,85
2016,a2a096e2-1906-469e-b5f5-1e8bbd94b3f2,86
2016,a4a90edc-fead-451b-bebe-8171fb3376c4,87
2016,e826ec21-d73c-4ca4-bce9-98536bad2627,88
2016,2b3848f4-e79b-4c2e-b1d9-9238b430320a,89
2016,76f775a7-3a15-4983-b2eb-b559793eb0d9,90
2016,8a2371d0-e86a-4523-8be2-0f49f668ac03,91
2016,47868303-6d53-409e-8aac-bb86969feace,92
2016,06b9384d-e766-4fea-9c21-cf1c27213f43,93
2016,1c9bde1b-1ac2-4156-a89e-a81b4c13ce71,94
2016,ed8ed0a8-7237-4bb5-8119-489ea5fde232,95
2016,5130a5c3-e375-45ff-84c5-bfec64547eaa,96
2016,f94457d5-ad5b-433d-8e5c-9192b340f094,97
2016,19d828df-0c8b-460f-b13e-00a618a9c471,98
2016,0d328052-bb20-4aae-98cb-3d93b029c540,99
2016,a71efefa-435c-4a9e-8d18-d9a673e2903c,100
2016,7f31d4a3-a2c2-4831-890e-294c2bf2fa48,101
2016,eba4b828-7050-4191-b021-8c69bd4d87ce,102
2016,eeb046cf-d99f-493e-a30c-4788dd93772b,103
2016,10edf64f-9625-4608-8bf8-159abdd3338c,104
2016,8d6a8eef-d459-44b6-9a5a-493f202257f8,105
2016,564d2cd4-4a06-4830-818a-2179b671e721,106
2016,bafdb9a5-7efd-4e37-8cd3-bf9b3e81f98a,107
2016,321f344e-d585-4ee9-a298-b3e1fb6ca796,108
2016,88a8167e-7eaf-496d-b8fd-d4ea8093bd39,109
2016,350873a5-6336-4e26-baa6-1e5fb7591970,110
2016,9c0d5d11-13fa-40f0-b27d-dabd19cd0fa4,111
2016,31613ce8-5593-4a27-851b-dbeb93c22aea,112
2016,f9855607-1e2f-482a-ade3-b3a7476212b6,113
2016,95278108-a2ec-4e3f-a8dc-c6f079d6a6c5,114
2016,e4e3c562-5fa0-4ebe-b947-c4d523448dcd,115
2016,d05c83f3-b5f4-44c7-85ce-3b508ecf04f9,116
2016,1a41eee2-8c64-4860-b2c6-30bf975effc5,117
2016,a7f3fbe4-0abd-44a7-892a-c06a8b6382bb,118
2016,1b8ec6bf-f8a1-481c-9ebc-bb91f79a6288,119
2016,17772021-4d04-4230-9577-f3b5e45c76ea,120
2016,407e66d8-5014-430a-8388-93dbd24239df,121
2016,a8354f2b-4cae-4db8-b1e8-6dc469a377cf,122
2016,196b475d-f442-4369-819c-e5720753ab16,123
2016,137e01b3-9fa0-4f34-bdc0-72ec61fa16e3,124
2016,de857046-3016-4492-8a8f-3edd89eeb1ae,125
2016,47de15b0-d9d9-4152-aa54-a3e0a32a87c0,126
2016,0736d0fd-45b6-4b3a-94c4-7dc2a1a0811d,127
2016,2da069b7-1af9-4880-914c-d554b8265794,128
2016,87acdc70-690d-4c21-91d8-85277e981f55,129
2016,5de947ac-0bb0-4c98-b63d-5433340bc559,130
2016,3d782b29-4a1d-4c9f-bca4-e72d73fc4338,131
2016,05f621cb-3784-4f1a-b92a-3c36bac28e1a,132
2016,7a1e513f-c19e-402b-b843-3aceca55a9e9,133
2016,638870c5-e12c-47f2-8735-43e1de0256f2,134
2016,e1eccec3-3ad1-4263-a209-9998268f4d26,135
2016,e21067fc-d0d3-4837-a09c-a1fcdccd65b9,136
2016,5454192b-e14e-46e3-b5a0-3ce0975a8bbe,137
2016,f072708d-99a2-4590-a7fa-cee9fb5d2400,138
2016,ef64ca67-8675-44d5-b06f-db4cd1b6ddd7,139
2016,d9e2d3ae-82e0-4f8c-b39d-845c7cf2ae59,140
2016,1fd95883-7ead-4d58-a62f-1883b1fb37e5,141
2016,9b7128b0-44bc-4da1-b0cc-e698f61e2e9e,142
2016,51f61f5c-a291-42e9-b4ce-429015540278,143
2016,fe135632-b4b7-4bac-b901-d9c60abf5c66,144
2016,2acd82e5-5552-4e9e-bb9b-bfb6da0d78e7,145
2016,fa4eacde-c57e-46be-9b10-3dfc7d505d6e,146
2016,bb7431c9-8ccc-4bd6-b070-e9b1309687ec,147
2016,659be917-0650-411e-abaa-0a09ef754af3,148
2016,632f5642-7621-46ca-8d56-6e8018c7322d,149
2016,5f442bdc-42b3-4214-913b-a7d2c15fb301,150
2016,2662211d-1e35-4ea5-a484-748f72ceedf9,151
2016,d2f3f8b2-5cf3-4ba4-83d2-608fe2a189e4,152
2016,f53a44de-244e-46d8-b77a-864c2173f6d1,153
2016,95ff937d-dd17-4e78-a84f-b7b9992b2f55,154
2016,75f51b79-fc36-43d4-8231-6e1a5a2757fa,155
2016,c69fda45-d96c-4abf-83d6-0b2b81d492ab,156
2016,7df88e51-fcec-46a0-b0d4-99e0404442ae,157
2016,8ef35bd7-3387-4129-9f0d-096ca7dccc1e,158
2016,5a2c933b-db2e-4b4a-8066-35e8614b7ad7,159
2016,7a466b6d-8147-421f-9cbd-d3c48133f7b5,160
2016,0885736b-0400-4ad8-a629-7b8cd5769169,161
2016,3820c942-f997-43f7-bdc7-943b285451cf,162
2016,5d59f079-f1f3-42aa-be26-6bb0e72d7cb5,163
2016,a32c37d0-dedd-4bba-8384-c79098dce324,164
2016,d920590a-3051-4a56-9297-647f5e4160cd,165
2016,1eaa42a1-3841-468e-af8b-924caf89125c,166
2016,1801031a-009a-4b1f-ac6e-e4b6baa0cd7e,167
2016,ff0351c9-3b1e-4134-9700-6a39a944953c,168
2016,d3018fb9-87f7-4b77-beff-2af9c735581b,169
2016,9062ef6c-65d5-4446-91b8-7bde9ab0d1b8,170
2016,7825f655-eda6-4621-b5bb-6a91ef97608b,171
2016,2f745a35-0f5b-4951-bcc9-08dcd966f2f0,172
2016,6b508bfa-1756-4b4b-b280-f0e1312fc93e,173
2016,ad2af044-3995-4cb3-9740-24256adf8f45,174
2016,e0898a94-78dc-4102-928d-6b7c47c51b8e,175
2016,423f63c8-6073-47bc-a6f5-0d23aa4a640e,176
2016,8732c594-30a2-4357-9876-f38cab88bee5,177
2016,49489b49-0b39-4df8-aaa6-c984773c46d0,178
2016,ae4eb3f0-05b8-4b05-b295-626b63fd3ebc,179
2016,a7267ddb-9e56-4e69-b4e9-48e50ab2d264,180
2016,c666dc79-c03e-477e-affb-ac9fc05eba70,181
2016,4c797f07-1a42-4b0c-a2f2-847d67559b48,182
2016,e0f692ea-c1fc-4f4d-aa2c-41361571d31c,183
2016,d1f7e6a3-687c-4266-9a16-39c0ce976d49,184
2016,3b4fab4a-158c-4f61-8a3c-960536ad73b8,185
2016,c7633e64-2e72-4aa7-a8c7-168f6bfdbdff,186
2016,647f502f-74c0-41dc-b4a3-81ae8daf8ecb,187
2016,dff3a512-464f-44a6-adb7-297190a3fdfe,188
2016,b9ee7aaa-2351-4152-90c0-75f1b13c15bd,189
2016,a1ad7a5a-8117-4163-8fb0-89cb6709b174,190
2016,be3f489a-dd80-4995-b66b-3c4d1687f8a1,191
2016,8bb33db0-af2f-49b7-9d43-5f4d0fa7c65f,192
2016,e4833f48-0785-4083-8103-c623d6a66bd1,193
2016,609b5195-b642-4e77-9381-b19790751566,194
2016,c62c393f-1a9b-4540-994c-4bf2a1f8b4f9,195
2016,f9a28f62-2b74-4d7c-b3fb-27a759cd6c96,196
2016,d3fa65d9-fce3-48ce-bfc1-9b4c9c2200d8,197
2016,4b37ae52-a9f3-4b97-8ca9-e9ce4743c3d4,198
2016,3d155a49-2330-4c08-b61d-1e7c53ce6c0e,199
2016,0e5d85ae-c6f2-4c75-b1ce-11716090760a,200
2016,2941c08b-b660-4b76-a750-e467ab0d184f,201
2016,741cf72e-e9b1-4c6d-9fd3-263e1912eb7d,202
2016,344463bd-e33a-47f8-8348-866cc4b6dc19,203
2016,b2483089-0656-4c60-9c6f-5c5e8cb697f0,204
2016,42edfedb-1430-4b78-9c62-3fa17bdec068,205
2016,19c8c465-5ad2-4674-adb2-d6cc1938dbc7,206
2016,6366d5ea-6901-4f11-bcc0-f379af288552,207
2016,03397498-b366-4ca6-bfa1-fbbdcc72f954,208
2016,59b0daef-45f6-4816-8179-8dff63eaf9ca,209
2016,a4b0b17c-f1e5-4a2c-b434-5573eccb39dc,210
2016,dbee3140-9da5-4de2-9f68-d05863449831,211
2016,0191e69e-52a9-4b7f-b878-dd901bcd8432,212
2016,d70ab44d-a0b4-43e6-813a-f17e4e94dcfd,213
2016,e9d7defe-f18a-408d-9366-5fb9332dbb2e,214
2016,02cd6242-3dfd-4438-b357-8d86a05b95d2,215
2016,f697bfb6-ba49-44c7-b604-ef713a812e25,216
2016,6c91e1e9-5b4d-4c24-be20-c3715b9d0295,217
2016,16cbc39d-981c-4957-b3c0-13b3a60fec25,218
2016,b00b3891-6cc5-4871-a0d5-95821bdfafe6,219
2016,f3f8e1a6-2366-4451-acc2-9ec67b3a07c9,220
2016,37955789-8942-4c7e-bfe4-ffea055dfb59,221
2016,736f76ed-dc72-4862-a374-05e7bf6cbabe,222
2016,ed5abd37-e3b2-4e38-b45c-a4797075efa5,223
2016,d9f3bdf3-2877-4965-99f2-c84345b24489,224
2016,09b8346e-9e05-490d-bce5-9fba5b5a29ed,225
2016,aad953e9-40cc-473b-a472-5a09d0477151,226
2016,4093b70a-4ac7-42e4-9bd9-67cd4cdd6ff4,227
2016,6570bf22-6637-41ba-937e-3137b8053c2c,228
2016,d2127b4b-6b15-4111-ab2c-ea44b603d744,229
2016,9d261164-6de8-409f-baa9-b3e5f6915457,230
2016,f4f2ea27-0486-4457-b8d9-5da74161ea99,231
2016,a9fc3ec6-6dac-44b9-8d4e-ee675d6fa685,232
2016,f777a7b0-9e61-4324-94a9-d7f5bfafbe5c,233
2016,3479a83d-6001-42ec-8e2c-6c952ced6264,234
2016,62a96f43-4266-4a02-b90c-30f5678b3721,235
2016,3a934868-ca01-4ce6-8505-bbf2add12200,236
2016,4735eb68-91ed-4753-a07c-f87a88bbc831,237
2016,f636f76b-e82d-4e08-8d14-5ee2af5af738,238
2016,b60adc3d-d368-45ca-b2db-a99a6897cb01,239
2016,446bb4f9-34b9-4d8f-8ff6-01906915503b,240
2016,f2f6335d-5094-4c8a-8d0e-d761ad9f4fc2,241
2016,e434aea6-aaee-4677-a2bc-3c0dd2369e98,242
2016,9c81e534-c8a3-4e63-bf98-fd9cb4997a77,243
2016,5db24555-45d9-4ba3-bb88-f2aa846c54cc,244
2016,9ecc617c-83cf-4157-9983-0274ca89d508,245
2016,5d551e80-8243-4c8a-82ec-52a6a8a9fb84,246
2016,2f645276-e697-47d0-9779-c37a1918eabf,247
2016,97bb50d9-2878-414b-a245-03cbb4329bab,248
2016,732e2a38-f27b-4248-a3a3-e17b1e2abbd1,249
2016,699b489c-19ff-4920-bbd4-dcbcd75d0a75,250
2016,f2a3083b-dd98-4a90-b341-614de967e322,251
2016,0690301b-7b3c-457d-8dec-93af9354b3e4,252
2016,26fafbed-0d30-4adb-80d6-8d9d25b9d490,253
2016,d6bea378-ca09-4671-9321-32f1cfcf5a70,254
2016,00c8058c-9bc8-47ca-bdf1-1763a68b7112,255
2016,0de2f612-879a-408f-9673-c94575bbe854,256
2016,0fe2a34f-72e0-4f35-b666-7618b93ff7a5,257
2016,58d8b527-4dd2-4db0-95ad-c99f63cba1d8,258
2016,cf86d487-8015-41ff-ad00-82531e349465,259
2016,26865246-c863-4b2a-a1a3-e3cbd9121746,260
2016,4b5301d7-dba6-4ea1-9013-815b8b440d2d,261
2016,aa904230-c30f-4d64-bd3c-f347e41c773a,262
2016,f02ee379-792e-4e57-96a7-0eb05d650f57,263
2016,4ee37ce4-27c4-47d9-b220-b35dbb84eec6,264
2016,f9578034-8ae9-446e-86c3-34b0739d0426,265
2016,83d9c9ee-0984-462d-a7f0-fb19c4a8fe6f,266
2016,8bca6e62-dd29-49f0-b112-a68353955d04,267
2016,99ae1209-509a-4d63-9057-fa0d9a946584,268
2016,b2abfb31-6551-48d8-9e61-10db4de0fda0,269
2016,b8c236ee-e859-4fc5-8746-a780f728c955,270
2016,b3166ffc-ef0e-458d-9d75-a95af0967efd,271
2016,2a70b502-7360-4f80-86fe-969ea770f132,272
2016,5d1ecd21-d60e-4ba8-a07f-8c5eb8c64c1c,273
2016,46c39299-b29e-42a3-990b-a9d3e8949fc2,274
2016,315909d2-264a-479e-8e0a-5747bd812f35,275
2016,6c910ebd-2d96-409f-9d3d-30024ba5ee5f,276
2016,846a0a0a-a96d-4faa-81b9-0497edfd87fe,277
2016,03b5589a-8924-41ee-9ca5-be33b7b8049c,278
2016,43516b10-dcd4-4f9c-b144-7fdc0f7d14bb,279
2016,63eaca53-852e-4f5d-a303-4f7bb6b63393,280
2016,c61dc5c2-f931-4e83-9938-57c11aeb86ab,281
2016,2b77e555-1546-40a5-806c-97b6e16a7a44,282
2016,95e89294-b1cd-4558-9987-0dd8a1fab5a6,283
2016,c833c11a-25d7-4d17-9c47-b0f45c4d73f4,284
2016,a468d338-5860-48a8-a80e-1976f13575c2,285
2016,c9daf1f8-d91b-405a-b427-5c9317560c61,286
2016,75c05c58-03e6-4a27-b6de-7ec496b203bf,287
2016,30954180-3cb5-41c8-a747-4101f34a9fa8,288
2016,9fd5c5e5-897c-4adb-bb77-db2b1f86125c,289
2016,95770250-ca6e-403d-8f95-e5610b7d8fa9,290
2016,b34de30f-e945-4e85-91a2-8da6c36cf663,291
2016,ae03b422-353c-4bab-bc75-ae6a34f8136b,292
2016,79b334b2-8289-4ce9-846b-6fc7c94fcb50,293
2016,fc46feb6-a9d0-41e0-84db-554fa9cf36d7,294
2016,a0dce008-e66d-4230-96b7-96b7ad6b9fab,295
2016,ab55fba4-1cdf-44d8-9569-df3d5c09c629,296
2016,d044f698-bec0-47b1-9e2a-ce682c688477,297
2016,3fc33103-54fe-4a92-b9fb-3d89666dfa29,298
2016,f5b5fb97-f6f3-4b9d-8339-2080671a568f,299
2016,e91f3a2b-f13a-4496-a64e-824e2d2756f4,300
2016,bfdec4be-ca4a-4dec-846e-e8d535478b1d,301
2016,b1be8ced-0dac-4339-8f25-3be9f5db8b18,302
2016,27b03d78-84fd-4133-8dee-56af42cb201b,303
2016,2557d888-94d8-46ce-9983-66ae07167bfd,304
2016,95bfb82a-ba64-495f-b546-56cb1cb79827,305
2016,4068d055-973c-4a61-a0f3-1c519d93aed9,306
2016,a9acfb8a-4986-4433-b3a9-4e0a5abfd2a6,307
2016,f5914c40-e3a6-4b88-8da1-099fef36b5e4,308
2016,0eab3a25-1b0d-4634-8d5a-3aea5d85b34c,309
2016,5eb7b446-5b4f-444a-bd85-a52ba7a0b50b,310
2016,3aba9311-2a76-47ac-a7cb-bdf04dcc8c1a,311
2016,0a7ff981-ec9b-4668-91f8-818e5feaa900,312
2016,2b9aefab-a4af-4e69-ab1c-bd165ff80101,313
2016,af1f2d7c-792d-46df-bd25-eef8f99e2b03,314
2016,620302fb-e861-43c9-b1fa-aee538ccc12f,315
2016,a7893cf7-092b-48d9-ac09-0e9b1fd51a60,316
2016,ab221c77-f161-4d23-b430-c8469cf77615,317
2016,9fba94b4-6e04-4701-9e87-d3d8f976a9e7,318
2016,06c5e07b-ec20-4d7b-baa6-9bdc5da0be39,319
2016,92743762-3580-4cf2-a8f5-330b1aad546c,320
2016,a86d9ad8-64fe-4f3a-ae02-6a6830d876f1,321
2016,8dafad85-1067-42ab-98b4-95c92d065d38,322
2016,c88942a8-1902-4f7f-956e-24a51195235b,323
2016,32c0336b-eb1f-49d5-baee-29f124becfd2,324
2016,0cee36a0-a50f-4a4e-8c3c-71876a7e0ff4,325
2016,6b74c721-5d68-4b7e-bb7f-a6d67537d338,326
2016,c9a4f761-ab67-4959-a9b3-e2bdc43ab8bc,327
2016,d682ca02-98da-4015-9c5f-222666f11b89,328
2016,03e630bb-96df-41e0-881b-7a7a55df0d58,329
2016,679ff087-cc60-4464-a363-cfa79350cefe,330
2016,5bb41bf6-50f3-4b5b-af98-152f5b80ae15,331
2016,b0989b1a-71df-4113-8695-3ec4140c9675,332
2016,82e7298a-e561-4a86-a14f-3b95cb73f904,333
2016,bfc48d15-892f-4e1a-b28c-d803a91f3309,334
2016,16833f77-70c1-4cae-b4df-a3755d335498,335
2016,2c15e899-6077-48d3-b9fa-7be4ae66b3e2,336
2016,c1ec8c2c-cdca-4d8d-9b41-cecdf2960634,337
2016,de4f9df7-5e61-42b7-bb5d-e52bfc848715,338
2016,c4ff87a8-17b1-4cd2-88a4-d8345a88448a,339
2016,bb2a59f7-ed2a-4174-a7bc-a51d5a43a517,340
2016,a320601c-f574-4cda-a56d-0f70b137d000,341
2016,1af2421f-8110-45d0-aedf-3a8933900e91,342
2016,057e214d-0688-4385-b97c-dcc1d8739432,343
2016,5f28c5fb-b740-425a-b9c7-fc09cf70ac53,344
2016,0cf2078c-09d6-417c-b638-13e61d54db49,345
2016,913d790d-9f1b-47a6-987d-6304130f9bf4,346
2016,5924b395-a8f0-4e54-a170-19238c728310,347
2016,4542a15c-7ee9-44d1-be73-090ecb400bac,348
2016,7830d617-0403-4a97-807b-f88e175a60c0,349
2016,19d6aecc-724f-4aa7-a16e-21d8c88da3f4,350
2016,afccc18e-1e5c-4378-bb04-b3081616c7b0,351
2016,8add60e5-cd8b-4ba5-88a2-4bc7affa427c,352
2016,b39b778e-8af9-4630-b436-3c6ae465f259,353
2016,93f3f70c-21ee-4840-8c15-167a97d95cc2,354
2016,f6f5c6c1-1e68-4aab-875e-87a37e40b5a0,355
2016,2fb11e58-acde-487b-8414-ecef3fda063e,356
2016,d9891cdd-8226-4c7f-ba26-0dc4dba09a3a,357
2016,aeecaadb-0b82-4685-9c35-c947019e6e19,358
2016,b6c714be-9f23-4b3d-8d02-e0fb1835aae5,359
2016,f93b97ee-7a0f-4f89-a9b5-a04bec3e11a8,360
2016,3d75b3d8-ed79-471d-b815-9b7ec7d4dde5,361
2016,1f900824-ff5d-47fa-8102-8fabe5fe3ab1,362
2016,78f5859d-9d67-489e-b3a4-8129abcc7887,363
2016,8a98a789-e8d8-41f4-b123-f45d67753639,364
2016,03247082-4f0b-4e90-b46f-fc4698de3471,365
2016,4661c118-7a2f-4827-a70b-58d53e277acc,366
2016,2a14a233-fee8-4d73-a2d1-c57b34665acb,367
2016,f6252036-9855-4cc1-9b0a-f2a100cf9b0d,368
2016,ff909b74-4932-4a37-9a3d-da1c93036ab7,369
2016,7856568c-0899-41cd-8b6a-7e6feb0c3404,370
2016,1d8de27a-1050-4adf-93e1-b17012aba5f1,371
2016,acfe6baf-41fe-4a3c-8786-24a3ceb90f00,372
2016,686c7b1b-8677-42fc-88f3-2c56583dcc3b,373
2016,68218d6d-b46e-4510-b1f9-4cd19921dbf6,374
2016,0e5c6af5-315c-4836-a113-48488ec7c03b,375
2016,6a02b4b7-0edc-48dc-8731-141f336c0a98,376
2016,24779eea-2782-479a-b913-3a8a21235506,377
2016,b9494627-7e54-486a-9cb7-d44e649a3d9e,378
2016,ddb040cf-f705-42fd-9e38-3161e48a72cc,379
2016,c2b1d196-ea15-4c21-81c9-43d5f60fc749,380
2016,3e3c92d7-9fb8-4e51-97b1-3795c4af5225,381
2016,a2c2d942-9d0c-4b0e-85e6-2670e930f31e,382
2016,e0f3c3b7-6fee-4fdf-b937-b9d1ca669841,383
2016,f1c8161f-b7b0-4c0a-a547-0034dea59204,384
2016,b5a75b09-c4d1-4cea-b343-158ce170da1d,385
2016,96172892-678c-4c4f-ad9e-4330dfe90a73,386
2016,eb3f0db0-d986-4e10-9713-925be8a975f7,387
2016,08a193f6-6a74-4c56-be4f-fdf7b27e7cdc,388
2016,89165984-b6cb-4254-b240-2af5cc21a97e,389
2016,37ab6ebb-abba-4567-9316-f9da708d28fe,390
2016,451f7581-3b2a-41d5-92c6-eba003002a3d,391
2016,1c45318c-4552-4ddb-996f-841018857874,392
2016,375121e2-af44-48b8-ab64-8506319a9bf2,393
2016,ad28d68c-4d96-4986-a29b-5998f4fa973f,394
2016,5c1de033-5a78-4e37-89dc-c643bb220c5c,395
2016,96afdb8f-3c8d-42f5-b740-50b9bb704bc2,396
2016,bf1a6f09-19ce-4d12-934f-64b885ad3a2d,397
2016,9a55214f-2394-4ed1-b2c1-453a42c3b8f0,398
2016,57ce55bc-6c65-4b11-a441-905fdf60dd72,399
2016,bbf0d76c-2f4e-48fc-b064-b3c29510e6ea,400
2016,0bdae7e9-d2c8-4d8a-ac77-6046a0aaccd1,401
2016,873410d1-047d-43ff-b2da-9f9ee872eece,402
2016,3a75d907-4e10-45f4-a3bb-9c949f046cd5,403
2016,3fea7082-e704-4e8f-b72e-c3f5d40772f3,404
2016,f144c7ce-718f-472d-9934-10d8561d4aeb,405
2016,dbfdd1b6-79b3-47c2-90ad-627936dbaf1f,406
2016,7348381e-c220-4fcf-ad65-4a2848fe51f9,407
2016,50deeb22-f32e-4265-b828-cc34e86ab895,408
2016,ebc6dd7d-9720-404a-85ed-c887993147fb,409
2016,ed1afabb-f246-4f45-877b-108760679a8c,410
2016,46edfc29-a9d6-4903-ba2d-e89d109ce4d5,411
2016,d2ab4db9-726f-4543-bfb9-d175d0452392,412
2016,f825c1da-cfcd-4abe-bbf0-bcad9858b862,413
2016,66810cee-a0d7-4e04-b7a1-c21c849be6ec,414
2016,30a50a07-cc17-457c-bef6-84b019ab5ae5,415
2016,cdab342a-1641-4be9-ad66-06cef53e6b48,416
2016,07ef585f-eab8-4d0a-a800-719930363b41,417
2016,d64c667e-685a-45c7-b3d9-3a5203c5b805,418
2016,967effbb-4a32-4b8b-a990-5a34b4122726,419
2016,8aba8ee2-91f2-44e2-a980-59ec6c06f0f5,420
2016,9c842644-6f4a-40dd-88f0-efa027ab3056,421
2016,1dd3e806-b620-4a57-a4f8-3638ff9d6a56,422
2016,89126cc7-859b-4d2b-b60e-38b4e7c318e7,423
2016,30ab2c9f-5e4e-4b26-b32f-ef871d58ad34,424
2016,3c4c3458-0014-477f-90c9-4c45874e5f95,425
2016,e621d2ea-ecb9-4fea-83e3-9fe0a8434cfd,426
2016,864ecc58-a3a4-4823-8f8a-ce422f1488eb,427
2016,1babb602-cca7-401d-8cd2-d2571c619bf8,428
2016,767dc4b7-422c-4038-8a98-8ba564436dd7,429
2016,4d2ea2c5-c0f9-40d0-be1f-98d65aeeb188,430
2016,a5928ecf-ec16-40b3-aeae-cbe45acbcb90,431
2016,883a9d71-3074-4e02-b840-245ec2d4d749,432
2016,9cfae921-9346-4dfd-9a53-a09b02e9c989,433
